leg,hour,veh_per_hour,veh_per_min
6,2024-09-04 20:00:00+00:00,802.0,13.366666666666667
6,2024-09-04 21:00:00+00:00,644.0,10.733333333333333
6,2024-09-04 22:00:00+00:00,550.0,9.166666666666666
6,2024-10-04 10:00:00+00:00,0.0,0.0
6,2024-10-04 11:00:00+00:00,0.0,0.0
6,2024-10-04 12:00:00+00:00,0.0,0.0
6,2024-10-07 08:00:00+00:00,0.0,0.0
6,2024-10-07 09:00:00+00:00,0.0,0.0
6,2024-10-07 10:00:00+00:00,0.0,0.0
6,2024-10-07 11:00:00+00:00,0.0,0.0
6,2024-10-07 12:00:00+00:00,0.0,0.0
6,2024-12-04 13:00:00+00:00,872.0,14.533333333333333
6,2024-12-09 00:00:00+00:00,182.0,3.033333333333333
6,2024-12-09 01:00:00+00:00,49.0,0.8166666666666667
6,2024-12-09 02:00:00+00:00,0.0,0.0
6,2024-12-09 03:00:00+00:00,20.0,0.3333333333333333
6,2024-12-09 04:00:00+00:00,0.0,0.0
6,2024-12-09 05:00:00+00:00,104.0,1.7333333333333334
6,2024-12-09 06:00:00+00:00,130.0,2.1666666666666665
6,2024-12-09 07:00:00+00:00,590.0,9.833333333333334
6,2024-12-09 08:00:00+00:00,1084.0,18.066666666666666
6,2025-01-06 08:00:00+00:00,496.0,8.266666666666667
6,2025-01-06 09:00:00+00:00,980.0,16.333333333333332
6,2025-01-06 10:00:00+00:00,846.0,14.1
6,2025-01-06 11:00:00+00:00,750.0,12.5
6,2025-01-06 12:00:00+00:00,730.0,12.166666666666666
6,2025-01-06 13:00:00+00:00,722.0,12.033333333333333
6,2025-01-06 14:00:00+00:00,814.0,13.566666666666666
6,2025-01-06 15:00:00+00:00,790.0,13.166666666666666
6,2025-01-06 16:00:00+00:00,854.0,14.233333333333333
6,2025-02-11 00:00:00+00:00,0.0,0.0
6,2025-02-11 01:00:00+00:00,0.0,0.0
6,2025-02-11 02:00:00+00:00,39.0,0.65
6,2025-02-11 03:00:00+00:00,24.0,0.4
6,2025-02-11 04:00:00+00:00,0.0,0.0
6,2025-02-11 05:00:00+00:00,41.0,0.6833333333333333
6,2025-02-11 06:00:00+00:00,109.0,1.8166666666666667
6,2025-02-11 07:00:00+00:00,0.0,0.0
6,2025-02-11 08:00:00+00:00,430.0,7.166666666666667
6,2025-03-01 03:00:00+00:00,61.0,1.0166666666666666
6,2025-03-01 04:00:00+00:00,116.0,1.9333333333333333
6,2025-03-01 05:00:00+00:00,54.0,0.9
6,2025-03-01 06:00:00+00:00,50.0,0.8333333333333334
6,2025-03-01 07:00:00+00:00,98.0,1.6333333333333333
6,2025-03-01 08:00:00+00:00,250.0,4.166666666666667
6,2025-03-01 09:00:00+00:00,380.0,6.333333333333333
6,2025-03-01 10:00:00+00:00,392.0,6.533333333333333
6,2025-03-01 11:00:00+00:00,287.0,4.783333333333333
6,2025-03-01 12:00:00+00:00,296.0,4.933333333333334
6,2025-03-01 13:00:00+00:00,269.0,4.483333333333333
6,2025-03-01 14:00:00+00:00,336.0,5.6
6,2025-03-01 15:00:00+00:00,614.0,10.233333333333333
6,2025-03-01 16:00:00+00:00,0.0,0.0
6,2025-03-01 17:00:00+00:00,596.0,9.933333333333334
6,2025-03-01 18:00:00+00:00,279.0,4.65
6,2025-03-01 19:00:00+00:00,273.0,4.55
6,2025-03-01 21:00:00+00:00,251.0,4.183333333333334
6,2025-03-01 22:00:00+00:00,211.0,3.5166666666666666
6,2025-03-01 23:00:00+00:00,269.0,4.483333333333333
6,2025-04-01 08:00:00+00:00,474.0,7.9
6,2025-04-01 09:00:00+00:00,512.0,8.533333333333333
6,2025-04-01 10:00:00+00:00,0.0,0.0
6,2025-04-01 11:00:00+00:00,948.0,15.8
6,2025-04-01 12:00:00+00:00,0.0,0.0
6,2025-04-02 10:00:00+00:00,445.0,7.416666666666667
6,2025-04-02 11:00:00+00:00,442.0,7.366666666666666
6,2025-04-02 12:00:00+00:00,458.0,7.633333333333334
6,2025-04-03 09:00:00+00:00,483.0,8.05
6,2025-04-03 15:00:00+00:00,381.0,6.35
6,2025-04-03 16:00:00+00:00,476.0,7.933333333333334
6,2025-04-03 17:00:00+00:00,1008.0,16.8
6,2025-04-03 18:00:00+00:00,403.0,6.716666666666667
6,2025-04-03 19:00:00+00:00,0.0,0.0
6,2025-04-03 20:00:00+00:00,582.0,9.7
6,2025-04-03 21:00:00+00:00,232.0,3.8666666666666667
6,2025-04-03 22:00:00+00:00,217.0,3.6166666666666667
6,2025-04-04 07:00:00+00:00,465.0,7.75
6,2025-04-04 08:00:00+00:00,477.0,7.95
6,2025-04-04 09:00:00+00:00,894.0,14.9
6,2025-04-04 11:00:00+00:00,469.0,7.816666666666666
6,2025-04-04 12:00:00+00:00,424.0,7.066666666666666
6,2025-04-04 13:00:00+00:00,894.0,14.9
6,2025-05-06 14:00:00+00:00,234.0,3.9
6,2025-05-06 15:00:00+00:00,252.0,4.2
6,2025-05-06 16:00:00+00:00,303.0,5.05
6,2025-05-06 17:00:00+00:00,286.0,4.766666666666667
6,2025-05-06 18:00:00+00:00,494.0,8.233333333333333
6,2025-05-06 19:00:00+00:00,281.0,4.683333333333334
6,2025-05-06 21:00:00+00:00,82.0,1.3666666666666667
6,2025-05-06 22:00:00+00:00,122.0,2.033333333333333
6,2025-06-04 15:00:00+00:00,130.0,2.1666666666666665
6,2025-06-04 16:00:00+00:00,370.0,6.166666666666667
6,2025-06-04 17:00:00+00:00,0.0,0.0
6,2025-06-04 18:00:00+00:00,265.0,4.416666666666667
6,2025-06-04 19:00:00+00:00,290.0,4.833333333333333
6,2025-06-04 20:00:00+00:00,0.0,0.0
6,2025-06-04 21:00:00+00:00,218.0,3.6333333333333333
6,2025-06-04 22:00:00+00:00,207.0,3.45
6,2025-06-04 23:00:00+00:00,306.0,5.1
6,2025-06-05 00:00:00+00:00,75.0,1.25
6,2025-06-05 01:00:00+00:00,39.0,0.65
6,2025-06-05 02:00:00+00:00,76.0,1.2666666666666666
6,2025-06-05 03:00:00+00:00,42.0,0.7
6,2025-06-05 04:00:00+00:00,54.0,0.9
6,2025-06-05 05:00:00+00:00,68.0,1.1333333333333333
6,2025-06-05 06:00:00+00:00,79.0,1.3166666666666667
6,2025-06-05 07:00:00+00:00,360.0,6.0
6,2025-06-05 08:00:00+00:00,150.0,2.5
6,2025-06-05 09:00:00+00:00,110.0,1.8333333333333333
6,2025-06-05 10:00:00+00:00,137.0,2.283333333333333
6,2025-06-05 11:00:00+00:00,129.0,2.15
6,2025-06-05 12:00:00+00:00,133.0,2.216666666666667
6,2025-06-05 14:00:00+00:00,85.0,1.4166666666666667
6,2025-06-05 15:00:00+00:00,0.0,0.0
6,2025-06-05 16:00:00+00:00,0.0,0.0
6,2025-06-05 17:00:00+00:00,86.0,1.4333333333333333
6,2025-08-04 08:00:00+00:00,0.0,0.0
6,2025-08-04 09:00:00+00:00,0.0,0.0
6,2025-08-04 10:00:00+00:00,0.0,0.0
6,2025-08-04 11:00:00+00:00,0.0,0.0
6,2025-08-04 12:00:00+00:00,0.0,0.0
6,2025-08-04 13:00:00+00:00,0.0,0.0
6,2025-08-04 14:00:00+00:00,0.0,0.0
6,2025-08-04 15:00:00+00:00,0.0,0.0
6,2025-08-04 16:00:00+00:00,0.0,0.0
6,2025-08-04 17:00:00+00:00,0.0,0.0
6,2025-08-04 18:00:00+00:00,0.0,0.0
6,2025-08-04 19:00:00+00:00,0.0,0.0
6,2025-08-04 20:00:00+00:00,0.0,0.0
6,2025-08-04 21:00:00+00:00,0.0,0.0
6,2025-08-04 22:00:00+00:00,0.0,0.0
6,2025-09-01 13:00:00+00:00,0.0,0.0
6,2025-09-01 14:00:00+00:00,0.0,0.0
6,2025-09-01 15:00:00+00:00,0.0,0.0
6,2025-09-01 16:00:00+00:00,0.0,0.0
6,2025-09-01 17:00:00+00:00,0.0,0.0
6,2025-09-01 18:00:00+00:00,0.0,0.0
6,2025-09-01 20:00:00+00:00,0.0,0.0
6,2025-09-01 21:00:00+00:00,0.0,0.0
6,2025-09-01 22:00:00+00:00,0.0,0.0
6,2025-09-02 07:00:00+00:00,0.0,0.0
6,2025-09-02 08:00:00+00:00,0.0,0.0
6,2025-09-02 09:00:00+00:00,0.0,0.0
6,2025-09-02 10:00:00+00:00,0.0,0.0
6,2025-09-02 11:00:00+00:00,0.0,0.0
6,2025-09-02 12:00:00+00:00,0.0,0.0
6,2025-09-02 13:00:00+00:00,0.0,0.0
7,2024-08-01 13:00:00+00:00,0.0,0.0
7,2024-08-01 15:00:00+00:00,0.0,0.0
7,2024-09-04 13:00:00+00:00,0.0,0.0
7,2024-09-04 14:00:00+00:00,0.0,0.0
7,2024-09-04 15:00:00+00:00,0.0,0.0
7,2024-09-04 16:00:00+00:00,0.0,0.0
7,2024-09-04 17:00:00+00:00,0.0,0.0
7,2024-09-04 18:00:00+00:00,0.0,0.0
7,2024-09-04 19:00:00+00:00,0.0,0.0
7,2024-09-04 20:00:00+00:00,0.0,0.0
7,2024-09-04 21:00:00+00:00,0.0,0.0
7,2024-09-04 22:00:00+00:00,0.0,0.0
7,2024-10-04 10:00:00+00:00,0.0,0.0
7,2024-10-07 08:00:00+00:00,0.0,0.0
7,2024-10-07 09:00:00+00:00,0.0,0.0
7,2024-10-07 10:00:00+00:00,0.0,0.0
7,2024-10-07 11:00:00+00:00,0.0,0.0
7,2024-10-07 12:00:00+00:00,0.0,0.0
7,2024-12-09 01:00:00+00:00,0.0,0.0
7,2024-12-09 04:00:00+00:00,0.0,0.0
7,2024-12-09 05:00:00+00:00,0.0,0.0
7,2024-12-09 07:00:00+00:00,0.0,0.0
7,2025-01-06 08:00:00+00:00,0.0,0.0
7,2025-01-06 09:00:00+00:00,0.0,0.0
7,2025-01-06 10:00:00+00:00,0.0,0.0
7,2025-01-06 11:00:00+00:00,0.0,0.0
7,2025-01-06 12:00:00+00:00,0.0,0.0
7,2025-01-06 13:00:00+00:00,0.0,0.0
7,2025-01-06 14:00:00+00:00,0.0,0.0
7,2025-01-06 15:00:00+00:00,0.0,0.0
7,2025-01-06 16:00:00+00:00,0.0,0.0
7,2025-02-11 00:00:00+00:00,0.0,0.0
7,2025-02-11 03:00:00+00:00,0.0,0.0
7,2025-02-11 05:00:00+00:00,0.0,0.0
7,2025-02-11 06:00:00+00:00,0.0,0.0
7,2025-02-11 07:00:00+00:00,0.0,0.0
7,2025-02-11 08:00:00+00:00,0.0,0.0
7,2025-03-01 07:00:00+00:00,0.0,0.0
7,2025-03-01 08:00:00+00:00,0.0,0.0
7,2025-03-01 09:00:00+00:00,0.0,0.0
7,2025-03-01 10:00:00+00:00,0.0,0.0
7,2025-03-01 12:00:00+00:00,0.0,0.0
7,2025-03-01 14:00:00+00:00,0.0,0.0
7,2025-03-01 15:00:00+00:00,0.0,0.0
7,2025-03-01 16:00:00+00:00,0.0,0.0
7,2025-03-01 17:00:00+00:00,0.0,0.0
7,2025-03-01 19:00:00+00:00,0.0,0.0
7,2025-04-01 08:00:00+00:00,0.0,0.0
7,2025-04-01 10:00:00+00:00,0.0,0.0
7,2025-04-01 11:00:00+00:00,0.0,0.0
7,2025-04-01 12:00:00+00:00,0.0,0.0
7,2025-04-02 10:00:00+00:00,0.0,0.0
7,2025-04-02 11:00:00+00:00,0.0,0.0
7,2025-04-02 12:00:00+00:00,0.0,0.0
7,2025-04-03 16:00:00+00:00,0.0,0.0
7,2025-04-03 17:00:00+00:00,0.0,0.0
7,2025-04-03 18:00:00+00:00,0.0,0.0
7,2025-04-03 19:00:00+00:00,0.0,0.0
7,2025-04-03 20:00:00+00:00,0.0,0.0
7,2025-04-03 21:00:00+00:00,0.0,0.0
7,2025-04-03 22:00:00+00:00,0.0,0.0
7,2025-04-04 09:00:00+00:00,0.0,0.0
7,2025-04-04 10:00:00+00:00,0.0,0.0
7,2025-04-04 11:00:00+00:00,0.0,0.0
7,2025-05-06 14:00:00+00:00,0.0,0.0
7,2025-05-06 17:00:00+00:00,0.0,0.0
7,2025-05-06 19:00:00+00:00,0.0,0.0
7,2025-05-06 22:00:00+00:00,0.0,0.0
7,2025-06-04 15:00:00+00:00,0.0,0.0
7,2025-06-04 19:00:00+00:00,0.0,0.0
7,2025-06-04 20:00:00+00:00,0.0,0.0
7,2025-06-04 22:00:00+00:00,0.0,0.0
7,2025-06-04 23:00:00+00:00,0.0,0.0
7,2025-06-05 04:00:00+00:00,0.0,0.0
7,2025-06-05 07:00:00+00:00,0.0,0.0
7,2025-06-05 09:00:00+00:00,0.0,0.0
7,2025-06-05 12:00:00+00:00,0.0,0.0
7,2025-06-05 13:00:00+00:00,0.0,0.0
7,2025-06-05 14:00:00+00:00,0.0,0.0
7,2025-06-05 17:00:00+00:00,0.0,0.0
7,2025-08-04 08:00:00+00:00,0.0,0.0
7,2025-08-04 09:00:00+00:00,0.0,0.0
7,2025-08-04 10:00:00+00:00,0.0,0.0
7,2025-08-04 11:00:00+00:00,0.0,0.0
7,2025-08-04 12:00:00+00:00,0.0,0.0
7,2025-08-04 13:00:00+00:00,0.0,0.0
7,2025-08-04 14:00:00+00:00,0.0,0.0
7,2025-08-04 16:00:00+00:00,0.0,0.0
7,2025-08-04 17:00:00+00:00,0.0,0.0
7,2025-08-04 18:00:00+00:00,0.0,0.0
7,2025-08-04 19:00:00+00:00,0.0,0.0
7,2025-08-04 20:00:00+00:00,0.0,0.0
7,2025-08-04 21:00:00+00:00,0.0,0.0
7,2025-09-01 13:00:00+00:00,0.0,0.0
7,2025-09-01 14:00:00+00:00,0.0,0.0
7,2025-09-01 18:00:00+00:00,0.0,0.0
7,2025-09-01 20:00:00+00:00,0.0,0.0
7,2025-09-02 09:00:00+00:00,0.0,0.0
7,2025-09-02 11:00:00+00:00,0.0,0.0
7,2025-09-02 12:00:00+00:00,0.0,0.0
7,2025-09-02 13:00:00+00:00,0.0,0.0
9,2024-08-01 12:00:00+00:00,0.0,0.0
9,2024-08-01 14:00:00+00:00,0.0,0.0
9,2024-08-01 15:00:00+00:00,0.0,0.0
9,2024-08-01 16:00:00+00:00,0.0,0.0
9,2024-08-01 17:00:00+00:00,0.0,0.0
9,2024-08-05 10:00:00+00:00,0.0,0.0
9,2024-09-04 13:00:00+00:00,0.0,0.0
9,2024-09-04 14:00:00+00:00,0.0,0.0
9,2024-09-04 15:00:00+00:00,0.0,0.0
9,2024-09-04 16:00:00+00:00,0.0,0.0
9,2024-09-04 17:00:00+00:00,0.0,0.0
9,2024-09-04 18:00:00+00:00,0.0,0.0
9,2024-09-04 19:00:00+00:00,0.0,0.0
9,2024-09-04 20:00:00+00:00,0.0,0.0
9,2024-09-04 21:00:00+00:00,0.0,0.0
9,2024-09-04 22:00:00+00:00,0.0,0.0
9,2024-10-04 10:00:00+00:00,0.0,0.0
9,2024-10-07 08:00:00+00:00,0.0,0.0
9,2024-10-07 09:00:00+00:00,0.0,0.0
9,2024-10-07 10:00:00+00:00,0.0,0.0
9,2024-10-07 11:00:00+00:00,0.0,0.0
9,2024-10-07 12:00:00+00:00,0.0,0.0
9,2024-12-04 13:00:00+00:00,0.0,0.0
9,2024-12-09 00:00:00+00:00,0.0,0.0
9,2024-12-09 06:00:00+00:00,0.0,0.0
9,2024-12-09 07:00:00+00:00,0.0,0.0
9,2024-12-09 08:00:00+00:00,0.0,0.0
9,2025-01-06 08:00:00+00:00,0.0,0.0
9,2025-01-06 09:00:00+00:00,0.0,0.0
9,2025-01-06 10:00:00+00:00,0.0,0.0
9,2025-01-06 11:00:00+00:00,0.0,0.0
9,2025-01-06 12:00:00+00:00,0.0,0.0
9,2025-01-06 13:00:00+00:00,0.0,0.0
9,2025-01-06 14:00:00+00:00,0.0,0.0
9,2025-01-06 15:00:00+00:00,0.0,0.0
9,2025-01-06 16:00:00+00:00,0.0,0.0
9,2025-02-11 00:00:00+00:00,0.0,0.0
9,2025-02-11 03:00:00+00:00,0.0,0.0
9,2025-02-11 04:00:00+00:00,0.0,0.0
9,2025-02-11 06:00:00+00:00,0.0,0.0
9,2025-02-11 07:00:00+00:00,0.0,0.0
9,2025-02-11 08:00:00+00:00,0.0,0.0
9,2025-03-01 03:00:00+00:00,0.0,0.0
9,2025-03-01 04:00:00+00:00,0.0,0.0
9,2025-03-01 05:00:00+00:00,0.0,0.0
9,2025-03-01 06:00:00+00:00,0.0,0.0
9,2025-03-01 07:00:00+00:00,0.0,0.0
9,2025-03-01 08:00:00+00:00,0.0,0.0
9,2025-03-01 09:00:00+00:00,0.0,0.0
9,2025-03-01 10:00:00+00:00,0.0,0.0
9,2025-03-01 11:00:00+00:00,0.0,0.0
9,2025-03-01 12:00:00+00:00,0.0,0.0
9,2025-03-01 13:00:00+00:00,0.0,0.0
9,2025-03-01 14:00:00+00:00,0.0,0.0
9,2025-03-01 16:00:00+00:00,0.0,0.0
9,2025-03-01 17:00:00+00:00,0.0,0.0
9,2025-03-01 18:00:00+00:00,0.0,0.0
9,2025-03-01 19:00:00+00:00,0.0,0.0
9,2025-03-01 20:00:00+00:00,0.0,0.0
9,2025-03-01 21:00:00+00:00,0.0,0.0
9,2025-03-01 22:00:00+00:00,0.0,0.0
9,2025-03-01 23:00:00+00:00,0.0,0.0
9,2025-04-01 08:00:00+00:00,0.0,0.0
9,2025-04-01 09:00:00+00:00,0.0,0.0
9,2025-04-01 11:00:00+00:00,0.0,0.0
9,2025-04-01 12:00:00+00:00,0.0,0.0
9,2025-04-02 10:00:00+00:00,0.0,0.0
9,2025-04-02 11:00:00+00:00,0.0,0.0
9,2025-04-02 12:00:00+00:00,0.0,0.0
9,2025-04-03 09:00:00+00:00,0.0,0.0
9,2025-04-03 15:00:00+00:00,0.0,0.0
9,2025-04-03 16:00:00+00:00,0.0,0.0
9,2025-04-03 17:00:00+00:00,0.0,0.0
9,2025-04-03 18:00:00+00:00,0.0,0.0
9,2025-04-03 20:00:00+00:00,0.0,0.0
9,2025-04-03 21:00:00+00:00,0.0,0.0
9,2025-04-03 22:00:00+00:00,0.0,0.0
9,2025-04-04 08:00:00+00:00,0.0,0.0
9,2025-04-04 09:00:00+00:00,0.0,0.0
9,2025-04-04 10:00:00+00:00,0.0,0.0
9,2025-04-04 12:00:00+00:00,0.0,0.0
9,2025-04-04 13:00:00+00:00,0.0,0.0
9,2025-05-06 14:00:00+00:00,0.0,0.0
9,2025-05-06 15:00:00+00:00,0.0,0.0
9,2025-05-06 17:00:00+00:00,0.0,0.0
9,2025-05-06 18:00:00+00:00,0.0,0.0
9,2025-05-06 20:00:00+00:00,0.0,0.0
9,2025-05-06 22:00:00+00:00,0.0,0.0
9,2025-06-04 15:00:00+00:00,0.0,0.0
9,2025-06-04 16:00:00+00:00,0.0,0.0
9,2025-06-04 19:00:00+00:00,0.0,0.0
9,2025-06-04 20:00:00+00:00,0.0,0.0
9,2025-06-04 21:00:00+00:00,0.0,0.0
9,2025-06-04 22:00:00+00:00,0.0,0.0
9,2025-06-04 23:00:00+00:00,0.0,0.0
9,2025-06-05 01:00:00+00:00,0.0,0.0
9,2025-06-05 02:00:00+00:00,0.0,0.0
9,2025-06-05 03:00:00+00:00,0.0,0.0
9,2025-06-05 04:00:00+00:00,0.0,0.0
9,2025-06-05 06:00:00+00:00,0.0,0.0
9,2025-06-05 07:00:00+00:00,0.0,0.0
9,2025-06-05 10:00:00+00:00,0.0,0.0
9,2025-06-05 11:00:00+00:00,0.0,0.0
9,2025-06-05 14:00:00+00:00,0.0,0.0
9,2025-06-05 15:00:00+00:00,0.0,0.0
9,2025-06-05 16:00:00+00:00,0.0,0.0
9,2025-08-04 08:00:00+00:00,0.0,0.0
9,2025-08-04 09:00:00+00:00,0.0,0.0
9,2025-08-04 10:00:00+00:00,0.0,0.0
9,2025-08-04 11:00:00+00:00,0.0,0.0
9,2025-08-04 12:00:00+00:00,0.0,0.0
9,2025-08-04 13:00:00+00:00,0.0,0.0
9,2025-08-04 14:00:00+00:00,0.0,0.0
9,2025-08-04 15:00:00+00:00,0.0,0.0
9,2025-08-04 16:00:00+00:00,0.0,0.0
9,2025-08-04 17:00:00+00:00,0.0,0.0
9,2025-08-04 18:00:00+00:00,0.0,0.0
9,2025-08-04 20:00:00+00:00,0.0,0.0
9,2025-08-04 22:00:00+00:00,0.0,0.0
9,2025-09-01 13:00:00+00:00,0.0,0.0
9,2025-09-01 14:00:00+00:00,0.0,0.0
9,2025-09-01 16:00:00+00:00,0.0,0.0
9,2025-09-01 17:00:00+00:00,0.0,0.0
9,2025-09-01 18:00:00+00:00,0.0,0.0
9,2025-09-01 19:00:00+00:00,0.0,0.0
9,2025-09-01 20:00:00+00:00,0.0,0.0
9,2025-09-01 22:00:00+00:00,0.0,0.0
9,2025-09-02 07:00:00+00:00,0.0,0.0
9,2025-09-02 10:00:00+00:00,0.0,0.0
9,2025-09-02 11:00:00+00:00,0.0,0.0
9,2025-09-02 12:00:00+00:00,0.0,0.0
9,2025-09-02 13:00:00+00:00,0.0,0.0
11,2024-08-01 12:00:00+00:00,797.0,13.283333333333333
11,2024-08-01 13:00:00+00:00,820.0,13.666666666666666
11,2024-08-01 14:00:00+00:00,848.0,14.133333333333333
11,2024-08-01 15:00:00+00:00,1608.0,26.8
11,2024-08-01 16:00:00+00:00,838.0,13.966666666666667
11,2024-08-05 10:00:00+00:00,1462.0,24.366666666666667
11,2024-09-04 13:00:00+00:00,1808.0,30.133333333333333
11,2024-09-04 14:00:00+00:00,2062.0,34.36666666666667
11,2024-09-04 15:00:00+00:00,2074.0,34.56666666666667
11,2024-09-04 16:00:00+00:00,2016.0,33.6
11,2024-09-04 17:00:00+00:00,2220.0,37.0
11,2024-09-04 18:00:00+00:00,2188.0,36.46666666666667
11,2024-09-04 19:00:00+00:00,1996.0,33.266666666666666
11,2024-09-04 20:00:00+00:00,1848.0,30.8
11,2024-09-04 21:00:00+00:00,2096.0,34.93333333333333
11,2024-09-04 22:00:00+00:00,2104.0,35.06666666666667
11,2024-10-04 10:00:00+00:00,1540.0,25.666666666666668
11,2024-10-04 11:00:00+00:00,1472.0,24.533333333333335
11,2024-10-04 12:00:00+00:00,1300.0,21.666666666666668
11,2024-10-07 08:00:00+00:00,1960.0,32.666666666666664
11,2024-10-07 09:00:00+00:00,1990.0,33.166666666666664
11,2024-10-07 10:00:00+00:00,1842.0,30.7
11,2024-10-07 11:00:00+00:00,2528.0,42.13333333333333
11,2024-10-07 12:00:00+00:00,2810.0,46.833333333333336
11,2024-12-04 13:00:00+00:00,996.0,16.6
11,2024-12-09 01:00:00+00:00,307.0,5.116666666666666
11,2024-12-09 02:00:00+00:00,246.0,4.1
11,2024-12-09 03:00:00+00:00,188.0,3.1333333333333333
11,2024-12-09 04:00:00+00:00,300.0,5.0
11,2024-12-09 05:00:00+00:00,186.0,3.1
11,2024-12-09 06:00:00+00:00,317.0,5.283333333333333
11,2024-12-09 07:00:00+00:00,936.0,15.6
11,2025-01-06 08:00:00+00:00,498.0,8.3
11,2025-01-06 09:00:00+00:00,964.0,16.066666666666666
11,2025-01-06 10:00:00+00:00,966.0,16.1
11,2025-01-06 11:00:00+00:00,914.0,15.233333333333333
11,2025-01-06 12:00:00+00:00,1172.0,19.533333333333335
11,2025-01-06 13:00:00+00:00,1132.0,18.866666666666667
11,2025-01-06 14:00:00+00:00,1164.0,19.4
11,2025-01-06 15:00:00+00:00,1126.0,18.766666666666666
11,2025-01-06 16:00:00+00:00,1124.0,18.733333333333334
11,2025-02-11 01:00:00+00:00,860.0,14.333333333333334
11,2025-02-11 04:00:00+00:00,394.0,6.566666666666666
11,2025-02-11 07:00:00+00:00,603.0,10.05
11,2025-03-01 03:00:00+00:00,700.0,11.666666666666666
11,2025-03-01 04:00:00+00:00,265.0,4.416666666666667
11,2025-03-01 05:00:00+00:00,266.0,4.433333333333334
11,2025-03-01 07:00:00+00:00,295.0,4.916666666666667
11,2025-03-01 08:00:00+00:00,654.0,10.9
11,2025-03-01 10:00:00+00:00,446.0,7.433333333333334
11,2025-03-01 11:00:00+00:00,972.0,16.2
11,2025-03-01 12:00:00+00:00,480.0,8.0
11,2025-03-01 14:00:00+00:00,505.0,8.416666666666666
11,2025-03-01 15:00:00+00:00,551.0,9.183333333333334
11,2025-03-01 17:00:00+00:00,1166.0,19.433333333333334
11,2025-03-01 18:00:00+00:00,1062.0,17.7
11,2025-03-01 19:00:00+00:00,502.0,8.366666666666667
11,2025-03-01 20:00:00+00:00,978.0,16.3
11,2025-03-01 22:00:00+00:00,548.0,9.133333333333333
11,2025-03-01 23:00:00+00:00,1116.0,18.6
11,2025-04-01 08:00:00+00:00,0.0,0.0
11,2025-04-01 09:00:00+00:00,0.0,0.0
11,2025-04-01 10:00:00+00:00,0.0,0.0
11,2025-04-01 11:00:00+00:00,0.0,0.0
11,2025-04-02 11:00:00+00:00,0.0,0.0
11,2025-04-02 12:00:00+00:00,0.0,0.0
11,2025-04-03 09:00:00+00:00,0.0,0.0
11,2025-04-03 15:00:00+00:00,0.0,0.0
11,2025-04-03 16:00:00+00:00,0.0,0.0
11,2025-04-03 18:00:00+00:00,0.0,0.0
11,2025-04-03 20:00:00+00:00,0.0,0.0
11,2025-04-03 21:00:00+00:00,0.0,0.0
11,2025-04-04 07:00:00+00:00,0.0,0.0
11,2025-04-04 08:00:00+00:00,0.0,0.0
11,2025-04-04 09:00:00+00:00,0.0,0.0
11,2025-04-04 10:00:00+00:00,0.0,0.0
11,2025-04-04 11:00:00+00:00,0.0,0.0
11,2025-04-04 12:00:00+00:00,0.0,0.0
11,2025-04-04 13:00:00+00:00,0.0,0.0
11,2025-05-06 16:00:00+00:00,0.0,0.0
11,2025-05-06 18:00:00+00:00,0.0,0.0
11,2025-05-06 21:00:00+00:00,0.0,0.0
11,2025-05-06 22:00:00+00:00,0.0,0.0
11,2025-06-04 16:00:00+00:00,0.0,0.0
11,2025-06-04 17:00:00+00:00,0.0,0.0
11,2025-06-04 18:00:00+00:00,0.0,0.0
11,2025-06-04 19:00:00+00:00,0.0,0.0
11,2025-06-04 20:00:00+00:00,0.0,0.0
11,2025-06-04 21:00:00+00:00,0.0,0.0
11,2025-06-04 22:00:00+00:00,0.0,0.0
11,2025-06-05 00:00:00+00:00,0.0,0.0
11,2025-06-05 01:00:00+00:00,0.0,0.0
11,2025-06-05 02:00:00+00:00,0.0,0.0
11,2025-06-05 03:00:00+00:00,0.0,0.0
11,2025-06-05 05:00:00+00:00,0.0,0.0
11,2025-06-05 06:00:00+00:00,0.0,0.0
11,2025-06-05 07:00:00+00:00,0.0,0.0
11,2025-06-05 08:00:00+00:00,0.0,0.0
11,2025-06-05 09:00:00+00:00,0.0,0.0
11,2025-06-05 10:00:00+00:00,0.0,0.0
11,2025-06-05 11:00:00+00:00,0.0,0.0
11,2025-06-05 12:00:00+00:00,0.0,0.0
11,2025-06-05 13:00:00+00:00,0.0,0.0
11,2025-06-05 14:00:00+00:00,0.0,0.0
11,2025-06-05 17:00:00+00:00,0.0,0.0
11,2025-08-04 08:00:00+00:00,0.0,0.0
11,2025-08-04 09:00:00+00:00,0.0,0.0
11,2025-08-04 10:00:00+00:00,0.0,0.0
11,2025-08-04 11:00:00+00:00,0.0,0.0
11,2025-08-04 12:00:00+00:00,0.0,0.0
11,2025-08-04 13:00:00+00:00,0.0,0.0
11,2025-08-04 14:00:00+00:00,0.0,0.0
11,2025-08-04 15:00:00+00:00,0.0,0.0
11,2025-08-04 17:00:00+00:00,0.0,0.0
11,2025-08-04 18:00:00+00:00,0.0,0.0
11,2025-08-04 20:00:00+00:00,0.0,0.0
11,2025-08-04 22:00:00+00:00,0.0,0.0
11,2025-09-02 08:00:00+00:00,0.0,0.0
11,2025-09-02 09:00:00+00:00,0.0,0.0
11,2025-09-02 10:00:00+00:00,0.0,0.0
